id,year,inCitations,author_id,author_name
f394fc319d90a6227ce87504d882245c6c342cd2,2012,6,2636858,Arnab Raha
f394fc319d90a6227ce87504d882245c6c342cd2,2012,6,2437897,Shovan Maity
f394fc319d90a6227ce87504d882245c6c342cd2,2012,6,7766783,Souvik Kumar Mitra
f394fc319d90a6227ce87504d882245c6c342cd2,2012,6,1698122,Amitava Mukherjee
f394fc319d90a6227ce87504d882245c6c342cd2,2012,6,7514856,Mrinal K. Naskar
f41ea1c8453a7adae45626d68c07d1b1a134d73b,2010,0,1885186,Chiheb-Eddine Ben N'cir
f41ea1c8453a7adae45626d68c07d1b1a134d73b,2010,0,2286658,Nadia Essoussi
f41ea1c8453a7adae45626d68c07d1b1a134d73b,2010,0,2334358,Patrice Bertrand
f4aa5ce63654f6bbba2706c60c030286cda29b69,2010,0,3388794,Omer Shahid Ahmad
f4aa5ce63654f6bbba2706c60c030286cda29b69,2010,0,3366037,Faisal Alrashdi
f4aa5ce63654f6bbba2706c60c030286cda29b69,2010,0,2592431,Jason Jun-Duo Chen
f4aa5ce63654f6bbba2706c60c030286cda29b69,2010,0,3384696,Najah Ilham
f4aa5ce63654f6bbba2706c60c030286cda29b69,2010,0,2008437,Jianhai Lu
f4aa5ce63654f6bbba2706c60c030286cda29b69,2010,0,3156408,Yiwei Sun
f4aa5ce63654f6bbba2706c60c030286cda29b69,2010,0,3384875,Tong Wang
f4aa5ce63654f6bbba2706c60c030286cda29b69,2010,0,3366390,Yongxin Zhu
f4d95a5862212e0b8132bcbd5e918bf2755ec324,2013,3,8648759,James Y. Zhao
f51e259136b27f8b8f6142c22eaa899f1ac774d2,2014,0,2278522,Christos Mousas
f51e259136b27f8b8f6142c22eaa899f1ac774d2,2014,0,2419958,Paul F. Newbury
f51e259136b27f8b8f6142c22eaa899f1ac774d2,2014,0,1696199,Christos-Nikolaos Anagnostopoulos
f655904edfe236c50ed012bf55cbaff710568235,2016,0,1715531,Hugo Gimbert
f655904edfe236c50ed012bf55cbaff710568235,2016,0,1691749,Wieslaw Zielonka
f6ec27f0ac6616e61434ba635e1a320e61b5f245,2015,6,1694161,Hao Zhang
f6ec27f0ac6616e61434ba635e1a320e61b5f245,2015,6,2749311,Zhiting Hu
f6ec27f0ac6616e61434ba635e1a320e61b5f245,2015,6,1766143,Jinliang Wei
f6ec27f0ac6616e61434ba635e1a320e61b5f245,2015,6,2755637,Pengtao Xie
f6ec27f0ac6616e61434ba635e1a320e61b5f245,2015,6,1743920,Gunhee Kim
f6ec27f0ac6616e61434ba635e1a320e61b5f245,2015,6,1779237,Qirong Ho
f6ec27f0ac6616e61434ba635e1a320e61b5f245,2015,6,1752601,Eric P. Xing
f73f6fc0545aca9cda4e3aa1205add5a86ab90fc,2014,1,3064112,Triet Vo Huu
f73f6fc0545aca9cda4e3aa1205add5a86ab90fc,2014,1,1742346,Guevara Noubir
f86fb265dd1838e90069c6195298d8d93f0d8515,2014,0,3206474,Yunjin Chen
f86fb265dd1838e90069c6195298d8d93f0d8515,2014,0,1730097,Thomas Pock
f86fb265dd1838e90069c6195298d8d93f0d8515,2014,0,8312193,Horst Bischof
f910ee0e98b28aab9de3409524ee79a2ccfd9c01,2011,0,5981374,Huang Huang
f910ee0e98b28aab9de3409524ee79a2ccfd9c01,2011,0,2822746,Changbin Yu
f98747f9cf2ee5b028f34bc5bafe3198ac8b2d61,2014,0,1814385,Mariza Ferro
f98747f9cf2ee5b028f34bc5bafe3198ac8b2d61,2014,0,2412318,Antonio Roberto Mury
f98747f9cf2ee5b028f34bc5bafe3198ac8b2d61,2014,0,2348807,Laion F. Manfroi
f98747f9cf2ee5b028f34bc5bafe3198ac8b2d61,2014,0,3297177,Bruno Schulze
faa7cf02115de5e8c277e29e2598163dc48cb08a,2013,5,1705579,Debajyoti Mukhopadhyay
faa7cf02115de5e8c277e29e2598163dc48cb08a,2013,5,2693247,Falguni J. Chathly
faa7cf02115de5e8c277e29e2598163dc48cb08a,2013,5,2720976,Nagesh N. Jadhav
fafb220c186d3991067dfbac39579fa6726a17b5,2016,1,3071519,Kenton Lee
fafb220c186d3991067dfbac39579fa6726a17b5,2016,1,2989792,Tom Kwiatkowski
fafb220c186d3991067dfbac39579fa6726a17b5,2016,1,2001756,Ankur P. Parikh
fafb220c186d3991067dfbac39579fa6726a17b5,2016,1,1897943,Dipanjan Das
fb101408a155b6864df7788b8b12c74646b2f38d,2011,1,1683557,Hernan Haimovich
fb101408a155b6864df7788b8b12c74646b2f38d,2011,1,1765717,Julio H. Braslavsky
fccb8b95af7966eadf40e15f273e8a198778e3d9,2015,0,3340170,Shuran Song
fccb8b95af7966eadf40e15f273e8a198778e3d9,2015,0,3064662,Linguang Zhang
fccb8b95af7966eadf40e15f273e8a198778e3d9,2015,0,1769328,Jianxiong Xiao
fd8307ccbfc43d58debf9ac778b9fa08d84daa1a,2011,0,2030738,Feiyang Yu
fd8307ccbfc43d58debf9ac778b9fa08d84daa1a,2011,0,2556648,Ard Oerlemans
fd8307ccbfc43d58debf9ac778b9fa08d84daa1a,2011,0,2111311,Erwin M. Bakker
fde40c0d266a946c7d59a2d14bbc5bb6c6fee0ef,2015,0,2634020,Srajan Paliwal
fde40c0d266a946c7d59a2d14bbc5bb6c6fee0ef,2015,0,3317681,Saurabh Tiwary
fde40c0d266a946c7d59a2d14bbc5bb6c6fee0ef,2015,0,3240816,Bhaskar Chaudhury
fde40c0d266a946c7d59a2d14bbc5bb6c6fee0ef,2015,0,1792528,Manish K. Gupta
00c6350e04e76a3cc41d55396f0081933be9a3f7,2001,108,1715260,Shotaro Akaho
00e0f9633740443a37bf0e15ae9147d6e2db8438,2015,0,3669925,Haohan Wang
00e0f9633740443a37bf0e15ae9147d6e2db8438,2015,0,1773618,Madhavi K. Ganapathiraju
00e30a16e7a87c382d3c3ebf4e072e365d78ab89,2011,0,2049331,Mark Thamm
00e30a16e7a87c382d3c3ebf4e072e365d78ab89,2011,0,1729725,Philipp Mayr
01ffb4e7705a61f929bcd1282007d587c14242ff,2015,43,3232308,Matthias Bussas
01ffb4e7705a61f929bcd1282007d587c14242ff,2015,43,2026229,Christoph Sawade
01ffb4e7705a61f929bcd1282007d587c14242ff,2015,43,1751348,Tobias Scheffer
01ffb4e7705a61f929bcd1282007d587c14242ff,2015,43,3208878,Niels Landwehr
0215fc92db0a736b8390118fd67ff9b489a437ee,2012,0,2312376,Youssef Bassil
0215fc92db0a736b8390118fd67ff9b489a437ee,2012,0,2700752,Paul Semaan
02a9167be70d0060f1e64781cfc65654c2bbc1ff,2015,1,1730440,Stavros Konstantinidis
02a9167be70d0060f1e64781cfc65654c2bbc1ff,2015,1,3229765,Casey Meijer
02a9167be70d0060f1e64781cfc65654c2bbc1ff,2015,1,2641163,Nelma Moreira
02a9167be70d0060f1e64781cfc65654c2bbc1ff,2015,1,1775302,Rogério Reis
02c68979328faf26bf6fda1241a46919eb5efdd0,2006,1,7977721,Henk D. L. Hollmann
02c68979328faf26bf6fda1241a46919eb5efdd0,2006,1,1696847,Ludo M. G. M. Tolhuizen
0680440ee15ec9313361818977c34bd4e2a2a208,2010,0,8190040,Jianquan Liu
0680440ee15ec9313361818977c34bd4e2a2a208,2010,0,1721005,Meixia Tao
0680440ee15ec9313361818977c34bd4e2a2a208,2010,0,1724701,Youyun Xu
0680440ee15ec9313361818977c34bd4e2a2a208,2010,0,7136549,Xiaodong Wang
06bd25f454ded81e5cb28b00b98fe805e3d004e4,2015,0,1792157,Changsheng Li
06bd25f454ded81e5cb28b00b98fe805e3d004e4,2015,0,1782208,Xiangfeng Wang
06bd25f454ded81e5cb28b00b98fe805e3d004e4,2015,0,2691816,Weishan Dong
06bd25f454ded81e5cb28b00b98fe805e3d004e4,2015,0,3063894,Junchi Yan
06bd25f454ded81e5cb28b00b98fe805e3d004e4,2015,0,1806361,Qingshan Liu
06bd25f454ded81e5cb28b00b98fe805e3d004e4,2015,0,1750350,Hongyuan Zha
07c3dc399583caba107616122dd1347b004fa418,2015,2,2719055,Mohammad Pezeshki
07cf7289e5d6387033406befa7928202ea0b58e1,2016,0,2187496,Dongcai Lu
07cf7289e5d6387033406befa7928202ea0b58e1,2016,0,3516792,Feng Wu
07cf7289e5d6387033406befa7928202ea0b58e1,2016,0,4173593,Xiaoping Chen
081be4287a27dcaf700dc106973e12a32f01e19e,2008,1,1702491,Anatoly Pashkevich
081be4287a27dcaf700dc106973e12a32f01e19e,2008,1,1747337,Damien Chablat
081be4287a27dcaf700dc106973e12a32f01e19e,2008,1,1732597,Philippe Wenger
0820ccfdba775c304bedb9c3d82ee8758e0a416b,2016,0,2443233,Xinggang Wang
0820ccfdba775c304bedb9c3d82ee8758e0a416b,2016,0,7957516,Yongluan Yan
0820ccfdba775c304bedb9c3d82ee8758e0a416b,2016,0,5318571,Peng Tang
0820ccfdba775c304bedb9c3d82ee8758e0a416b,2016,0,1686737,Xiang Bai
0820ccfdba775c304bedb9c3d82ee8758e0a416b,2016,0,1743698,Wenyu Liu
08e4fcd39b8b46dfd0219d74690019e513dc5609,2016,0,7165702,Ali Khalajmehrabadi
08e4fcd39b8b46dfd0219d74690019e513dc5609,2016,0,1683081,Nikolaos Gatsis
08e4fcd39b8b46dfd0219d74690019e513dc5609,2016,0,7717518,David Akopian
0a0d7535373c9320301266d896420b88141f9892,2016,0,1717963,Stefan Rass
0bd8ced82a9366d000a18f06497631948028981a,2013,1,1683003,Marian Petre
0bd8ced82a9366d000a18f06497631948028981a,2013,1,2390744,Greg Wilson
0c1c67141b3608742268d9cb0c700f43c0ef2c72,2014,4,1755352,Marino Miculan
0c1c67141b3608742268d9cb0c700f43c0ef2c72,2014,4,2106579,Marco Peressotti
0c9eb71b937e8c9fc75673a78eec0a2463010a91,2015,5,5743086,Xin Tan
0c9eb71b937e8c9fc75673a78eec0a2463010a91,2015,5,1721501,Zhi Sun
0c9eb71b937e8c9fc75673a78eec0a2463010a91,2015,5,1719495,Ian F. Akyildiz
0d033b45149f158919c26789c21d9d095d9c5209,2012,2,2756032,S. Padmavathi
0d033b45149f158919c26789c21d9d095d9c5209,2012,2,1994548,N. Archana
0d033b45149f158919c26789c21d9d095d9c5209,2012,2,2541418,K. P. Soman
0d64468ddc8c23f4802eea20449838495709ae46,2009,0,8731450,K. Viswanathan Iyer
0d64468ddc8c23f4802eea20449838495709ae46,2009,0,7404426,K. R. Uday Kumar Reddy
0d7348bfddfb289b7b668bacbb4fdbce386fa6c3,2010,0,2901913,Anjan Kumar Kundu
0d7348bfddfb289b7b668bacbb4fdbce386fa6c3,2010,0,3293549,Bijoy Bandyopadhyay
0d7348bfddfb289b7b668bacbb4fdbce386fa6c3,2010,0,1678521,Sugata Sanyal
0dfe0eab941128e617a0d41e64655701c85cce29,1999,6,1711099,Kagan Tumer
0dfe0eab941128e617a0d41e64655701c85cce29,1999,6,5127586,David Wolpert
0e1d223723844e921a9c59874a3b955efd4368cf,2012,0,2932335,Luca Barzanti
0e1d223723844e921a9c59874a3b955efd4368cf,2012,0,2406008,Marcello Mastroleo
0e2dd5ef5ceef089a627e543e540b421e231831d,2011,5,3106336,Ehsan Ahvar
0e2dd5ef5ceef089a627e543e540b421e231831d,2011,5,2187713,Alireza Pourmoslemi
0e2dd5ef5ceef089a627e543e540b421e231831d,2011,5,2486013,Mohammad Jalil Piran
0e347a38cec4e1b8cc6187df582ce9497b0e8d79,2012,3,8288061,Michael Benedikt
0e347a38cec4e1b8cc6187df582ce9497b0e8d79,2012,3,1808791,Stefan Göller
0e347a38cec4e1b8cc6187df582ce9497b0e8d79,2012,3,1696690,Stefan Kiefer
0e347a38cec4e1b8cc6187df582ce9497b0e8d79,2012,3,1795827,Andrzej S. Murawski
0e87c360d45f24c9fb386a5dc63802032f5f1fe0,2005,0,3157861,Gil Wiechman
0e87c360d45f24c9fb386a5dc63802032f5f1fe0,2005,0,1804112,Igal Sason
0ec350d7e038faea3a54983f2eb7d6af88bd467f,2014,1,2443614,Onur Ozdemir
0ec350d7e038faea3a54983f2eb7d6af88bd467f,2014,1,1709310,Thakshila Wimalajeewa
0ec350d7e038faea3a54983f2eb7d6af88bd467f,2014,1,1831684,Berkan Dulek
0ec350d7e038faea3a54983f2eb7d6af88bd467f,2014,1,1727414,Pramod K. Varshney
0ec350d7e038faea3a54983f2eb7d6af88bd467f,2014,1,5944729,Wei Su
0f3ce761182477e3c9640d9eea5dd4ff4bedcd47,2016,0,1704541,Dimitrios Kanoulas
10e082650c9690a7d8160d39f9cfa612d0b409d0,2015,0,2921649,Animashree Anandkumar
10e082650c9690a7d8160d39f9cfa612d0b409d0,2015,0,2812848,Hanie Sedghi
10ffb4d8fbd27213ecce53dee7561c47092f6f95,2007,15,1742963,Marko A. Rodriguez
110b73cee73b44d5241f6598dec829ab13c89cc0,2014,0,3401877,Wei Kang
110b73cee73b44d5241f6598dec829ab13c89cc0,2014,0,5350838,Nan Liu
13dad9fe3d0c52ad24eb6c865ba634dc97abab55,2013,0,2398414,Navtej Singh
13dad9fe3d0c52ad24eb6c865ba634dc97abab55,2013,0,1980179,Lisa-Marie Browne
13dad9fe3d0c52ad24eb6c865ba634dc97abab55,2013,0,2520193,Ray Butler
140faea252b829324539d9825768645402966e89,2013,0,2925029,Elisabeth Kraus
140faea252b829324539d9825768645402966e89,2013,0,2152786,Simon D. Lentner
14330652f675089f08d4e3c29d300fe14affe8a6,2016,0,1899990,Luca Ghiani
14330652f675089f08d4e3c29d300fe14affe8a6,2016,0,2000859,David Yambay
14330652f675089f08d4e3c29d300fe14affe8a6,2016,0,3057017,Valerio Mura
14330652f675089f08d4e3c29d300fe14affe8a6,2016,0,1683574,Gian Luca Marcialis
14330652f675089f08d4e3c29d300fe14affe8a6,2016,0,1710171,Fabio Roli
14330652f675089f08d4e3c29d300fe14affe8a6,2016,0,1782501,Stephanie Schuckers
1445fcd4532fa67307b6fac88c61354788b8c107,2012,0,1744784,Alex Pappachen James
146da966ec78b9c8c9ed7883e671262a69013d89,2012,0,1925201,Sokyna Qatawneh
146da966ec78b9c8c9ed7883e671262a69013d89,2012,0,1929615,Afaf Alneaimi
146da966ec78b9c8c9ed7883e671262a69013d89,2012,0,3184410,Thamer Rawashdeh
146da966ec78b9c8c9ed7883e671262a69013d89,2012,0,3085353,Mmohammad Muhairat
146da966ec78b9c8c9ed7883e671262a69013d89,2012,0,1713102,Rami Qahwaji
146da966ec78b9c8c9ed7883e671262a69013d89,2012,0,1710760,Stanley S. Ipson
14c61599b86e1cbbbb34ce2bbf62815900b05b61,2016,1,3393697,Somaiyeh Mahmoud Zadeh
14c61599b86e1cbbbb34ce2bbf62815900b05b61,2016,1,1739260,David M. W. Powers
14c61599b86e1cbbbb34ce2bbf62815900b05b61,2016,1,3393807,Amir Mehdi Yazdani
15bbd2ccae536c3ef01bdbabff586dba9846b3a7,2016,0,3318422,Wilbert Samuel Rossi
15bbd2ccae536c3ef01bdbabff586dba9846b3a7,2016,0,2855998,Paolo Frasca
166f162690b5ede137d6ca4864b8db9410e53487,2007,0,2486282,Urs Niesen
166f162690b5ede137d6ca4864b8db9410e53487,2007,0,1908016,Aslan Tchamkerten
166f162690b5ede137d6ca4864b8db9410e53487,2007,0,1779692,Gregory W. Wornell
173d54a75e373deaef186cb4d532383ffa98adfd,2012,0,2369112,Liliana Borcea
173d54a75e373deaef186cb4d532383ffa98adfd,2012,0,3839978,Thomas Callaghan
173d54a75e373deaef186cb4d532383ffa98adfd,2012,0,5508830,George Papanicolaou
1756c4f1b0be96837014757a9b1631ea5ab2e496,2014,0,2220166,Shuliang Wang
1756c4f1b0be96837014757a9b1631ea5ab2e496,2014,0,2055068,Zhe Zhou
1756c4f1b0be96837014757a9b1631ea5ab2e496,2014,0,1680288,Wenzhong Shi
17a47a549e6c6606893e016d36e47d8406c42ba6,2015,0,2905010,Nour El Mawass
17a47a549e6c6606893e016d36e47d8406c42ba6,2015,0,2739940,Saad Alaboodi
17c4cf482760c0d90ea37e45cba65b4e72b5def9,2011,0,2539570,Chihiro H. Nakajima
17c4cf482760c0d90ea37e45cba65b4e72b5def9,2011,0,3148990,Takahiro Sakaue
183360ea02b1b88325b4b85b5d119344bbcff4ee,2015,0,1876833,Julien Duchateau
183360ea02b1b88325b4b85b5d119344bbcff4ee,2015,0,1801097,François Rousselle
183360ea02b1b88325b4b85b5d119344bbcff4ee,2015,0,3139170,Nicolas Maquignon
183360ea02b1b88325b4b85b5d119344bbcff4ee,2015,0,1713339,Gilles Roussel
183360ea02b1b88325b4b85b5d119344bbcff4ee,2015,0,2111654,Christophe Renaud
1869431c9b552bcb29e25fa8239ba88b568684a5,2014,2,1824025,Richard Li-Yang Chen
1869431c9b552bcb29e25fa8239ba88b568684a5,2014,2,2189460,Neng Fan
1869431c9b552bcb29e25fa8239ba88b568684a5,2014,2,1745160,Ali Pinar
1869431c9b552bcb29e25fa8239ba88b568684a5,2014,2,2113680,Jean-Paul Watson
19abbf9a43f41bd5e1c2de13d6436dbedbdad62b,2011,0,5022607,Qi Guo
19abbf9a43f41bd5e1c2de13d6436dbedbdad62b,2011,0,7377735,Yunji Chen
19abbf9a43f41bd5e1c2de13d6436dbedbdad62b,2011,0,7934735,Tianshi Chen
19abbf9a43f41bd5e1c2de13d6436dbedbdad62b,2011,0,7136898,Ling Li
1addb38fb115bd84c68c3932696eb74641454715,2011,0,2141490,Girish N. Nair
1ba850f6925a4bf3d3754380b964d491fe243fe3,2014,1,2211263,Youssef Mroueh
1bc6a7c20997587a7bbf46beff7721c422784e66,2015,0,3255145,Dheeraj kumar Bokde
1bc6a7c20997587a7bbf46beff7721c422784e66,2015,0,2232488,Sheetal Girase
1bc6a7c20997587a7bbf46beff7721c422784e66,2015,0,1705579,Debajyoti Mukhopadhyay
1c12736a0249cbad2f74b1d870fae2035a8aeecc,2013,1,3270123,Vadym Kliuchnikov
1c12736a0249cbad2f74b1d870fae2035a8aeecc,2013,1,1730708,Dmitri Maslov
1c1f3cb4b0b45c3eb2fb811610fea5be5d22c24b,2015,1,2550088,Daniel R. Patten
1c1f3cb4b0b45c3eb2fb811610fea5be5d22c24b,2015,1,1801569,Howard A. Blair
1c1f3cb4b0b45c3eb2fb811610fea5be5d22c24b,2015,1,1765290,David W. Jakel
1c1f3cb4b0b45c3eb2fb811610fea5be5d22c24b,2015,1,8017734,Robert J. Irwin
1cc2ecf4830bc24ed701158e584a0b0052e0f715,2006,2,2904056,Muthiah Annamalai
1cc2ecf4830bc24ed701158e584a0b0052e0f715,2006,2,8099751,Hemant Kumar
1cc2ecf4830bc24ed701158e584a0b0052e0f715,2006,2,2588489,Leela Velusamy
1d323cff44e52dfe7be117b39b7974e61cecdd43,2016,3,2814108,Klaus-Tycho Foerster
1d323cff44e52dfe7be117b39b7974e61cecdd43,2016,3,1789173,Stefan Schmid
1d323cff44e52dfe7be117b39b7974e61cecdd43,2016,3,2601982,Stefano Vissicchio
1db756def0b6331cbb0a63ef8a317adda20054dd,2016,0,2992070,Li-Hao Yeh
1db756def0b6331cbb0a63ef8a317adda20054dd,2016,0,4959895,Lei Tian
1db756def0b6331cbb0a63ef8a317adda20054dd,2016,0,2385562,Laura Waller
1db8ddc1f3b013b50be326faaba9a164c02a81d1,2016,0,1740373,Lin Yang
1db8ddc1f3b013b50be326faaba9a164c02a81d1,2016,0,2841354,Mohammad Hassan Hajiesmaili
1db8ddc1f3b013b50be326faaba9a164c02a81d1,2016,0,7276419,Hanling Yi
1db8ddc1f3b013b50be326faaba9a164c02a81d1,2016,0,1737341,Minghua Chen
1e5293e00aa742cbf0d559764ed6bfb1fa37196c,2015,1,3120799,Pau Bellot
1e5293e00aa742cbf0d559764ed6bfb1fa37196c,2015,1,2784381,Patrick E. Meyer
1ea2a53a6cb9c08312276a2f0646935d5fab5ed3,2014,1,2718563,Aniket Bera
1ea2a53a6cb9c08312276a2f0646935d5fab5ed3,2014,1,2377339,David Wolinski
1ea2a53a6cb9c08312276a2f0646935d5fab5ed3,2014,1,2235773,Julien Pettré
1ea2a53a6cb9c08312276a2f0646935d5fab5ed3,2014,1,1699159,Dinesh Manocha
1f03608889cbb558464ff780aa197ba68fac64bf,2015,1,1803125,Michael Ben-Or
1f03608889cbb558464ff780aa197ba68fac64bf,2015,1,2272097,Lior Eldar
1fa88b83823596d7a37b04f764c95a03cd79791b,2011,0,2765759,Li-Min Fu
2012cb02b68970e8d2edbfcf883e2b3c6a3525ef,2013,0,1765995,Md. Amir Khusru Akhtar
2012cb02b68970e8d2edbfcf883e2b3c6a3525ef,2013,0,3510963,G. Sahoo
204e6df985688cf8a00bee31263abdc39c91b8b2,2006,9,3916662,Dmitry Lebedev
204e6df985688cf8a00bee31263abdc39c91b8b2,2006,9,2300698,Fabien Mathieu
204e6df985688cf8a00bee31263abdc39c91b8b2,2006,9,1686449,Laurent Viennot
204e6df985688cf8a00bee31263abdc39c91b8b2,2006,9,3327575,Anh-Tuan Gai
204e6df985688cf8a00bee31263abdc39c91b8b2,2006,9,2306349,Julien Reynier
204e6df985688cf8a00bee31263abdc39c91b8b2,2006,9,1742016,Fabien de Montgolfier
2074910b3dd97f5715c0b63b5fe93ed3363d70bd,1998,3,7735776,Mark D. Roberts
2087051f7270a9e4c2fad061c05768399374a969,2012,47,7245737,Nicolas Le Roux
2087051f7270a9e4c2fad061c05768399374a969,2012,47,1743139,Mark W. Schmidt
2087051f7270a9e4c2fad061c05768399374a969,2012,47,1753315,Francis R. Bach
208cb3506313a5cb9590902fd5e522b6b9927f60,2015,0,3327397,J. V. Howard
20cc3efdab95ccac0aef10a1959a8ad1d6732eea,1999,158,1788415,Cosma Rohilla Shalizi
20cc3efdab95ccac0aef10a1959a8ad1d6732eea,1999,158,1803344,James P. Crutchfield
234348c5b2f5bd18139b8c152fcaf67f23183fac,2012,0,2102750,Páidí Creed
234348c5b2f5bd18139b8c152fcaf67f23183fac,2012,0,2032858,Mary Cryan
23a2e59de852ca4f6c50238ec8956490133c2862,2010,0,2675521,Leonid Bedratyuk
2459f5e8703ce38795519c25e914e642b77ccc88,2014,0,2220166,Shuliang Wang
2459f5e8703ce38795519c25e914e642b77ccc88,2014,0,2791671,Yasen Chen
2652476f0ab6b33b84b16b9b7ac1c42ed2636496,2014,0,4996663,Jaejun Lee
2652476f0ab6b33b84b16b9b7ac1c42ed2636496,2014,0,3349675,Taeseon Yun
26d279a0c402fc33813c545e35224b680f1f258c,2013,2,2647844,Jithin Kazuthuveettil Sreedharan
26d279a0c402fc33813c545e35224b680f1f258c,2013,2,5544418,Vinod Sharma
274ea13c1a5f66119719847e2e99465144892e83,2016,0,2090443,Manuel Peuster
274ea13c1a5f66119719847e2e99465144892e83,2016,0,2742843,Holger Karl
274ea13c1a5f66119719847e2e99465144892e83,2016,0,3422700,Steven van Rossem
2830cd5a3e88b003dc186e9953c3e0206519e59f,2013,7,3269758,Abhishek Chanda
2830cd5a3e88b003dc186e9953c3e0206519e59f,2013,7,1682374,Cédric Westphal
28ad0c03d626c49552c5eeb57780f7cec6688235,2015,0,2978086,Pu Gao
28ad0c03d626c49552c5eeb57780f7cec6688235,2015,0,6456735,Michael Molloy
295c42f63135e61d5555f0eba1eb935f9297283f,2011,2,2215515,Dae-Sung Jang
295c42f63135e61d5555f0eba1eb935f9297283f,2011,2,2941032,Sun-Il Kwon
2a30d4a0b385abbbc05cbf1836a11614697ba0b7,2010,0,2957090,Aridj Mohamed
2a30d4a0b385abbbc05cbf1836a11614697ba0b7,2010,0,1970800,Zegour Djamel Eddine
2ae6cd90d20e99be9c17316cc4b3c44a52bdf5bc,2014,2,2843123,Ashutosh Nayyar
2ae6cd90d20e99be9c17316cc4b3c44a52bdf5bc,2014,2,2918181,Demosthenis Teneketzis
2af442725ef87f4794b9026179708d4f04d53db5,2016,0,7739573,Pengfei Sun
2af442725ef87f4794b9026179708d4f04d53db5,2016,0,2109487,Jun Qin
2b56f45a0eea4a06a946f3c5b9a9a6568ba7c9e4,2012,0,2009278,Kristiina Singer
2b56f45a0eea4a06a946f3c5b9a9a6568ba7c9e4,2012,0,2103672,Georg Singer
2b56f45a0eea4a06a946f3c5b9a9a6568ba7c9e4,2012,0,2846726,Krista Lepik
2b56f45a0eea4a06a946f3c5b9a9a6568ba7c9e4,2012,0,1703877,Ulrich Norbisrath
2b56f45a0eea4a06a946f3c5b9a9a6568ba7c9e4,2012,0,2193621,Pille Pruulmann-Vengerfeldt
2b7f7de7084511ede128a048bce154aece10e386,2006,1,1796201,Boon-Chong Seet
2b7f7de7084511ede128a048bce154aece10e386,2006,1,1717989,Bu-Sung Lee
2b7f7de7084511ede128a048bce154aece10e386,2006,1,1735669,Chiew Tong Lau
2baa4cf460d8694189314170276cf7f8ab783cd6,2004,3,2799577,Oliver Adria
2baa4cf460d8694189314170276cf7f8ab783cd6,2004,3,8486399,Hermann Streich
2baa4cf460d8694189314170276cf7f8ab783cd6,2004,3,1732149,Joachim Hertzberg
2c75d20196e280ddb7817b703bfdc439ce9498fc,2014,0,1748224,Rafail Ostrovsky
2c75d20196e280ddb7817b703bfdc439ce9498fc,2014,0,1951548,Will Rosenbaum
2d235c5510012c96384bda89093f96af32d8a840,2013,2,2242626,Sourangsu Banerji
2d45c36adc38f9b1bf8a55525d104edc96053b07,2010,1,7659423,T. Neuhaus
2d45c36adc38f9b1bf8a55525d104edc96053b07,2010,1,2849304,M. Peschina
2d45c36adc38f9b1bf8a55525d104edc96053b07,2010,1,2312595,Kristel Michielsen
2d45c36adc38f9b1bf8a55525d104edc96053b07,2010,1,2015147,Hans De Raedt
2e411b4472ae4d2b53c7f2d36f142aefb96dc2df,2015,1,2043191,Yongyu Dai
2e411b4472ae4d2b53c7f2d36f142aefb96dc2df,2015,1,1734998,Xiaodai Dong
2edf00f328a7f01fc20b91c83577359478fb45f1,2015,0,2192091,Rodrigo H. Ordóñez-Hurtado
2edf00f328a7f01fc20b91c83577359478fb45f1,2015,0,1762330,Emanuele Crisostomi
2edf00f328a7f01fc20b91c83577359478fb45f1,2015,0,2985960,Wynita M. Griggs
2edf00f328a7f01fc20b91c83577359478fb45f1,2015,0,1799122,Robert Shorten
2ee4d0896cf5c0fdff86a304d44ed3ada624d5f2,2016,0,2454312,Liang Lu
2ee4d0896cf5c0fdff86a304d44ed3ada624d5f2,2016,0,1788715,Steve Renals
2fe1dcae5bba4b55e3fe95ea661bc5a7fce448cb,2013,0,2407098,Rishi Ranjan Singh
2fe1dcae5bba4b55e3fe95ea661bc5a7fce448cb,2013,0,1976223,Shreyas Balakuntala
2fe1dcae5bba4b55e3fe95ea661bc5a7fce448cb,2013,0,8742693,Sudarshan Iyengar
3052178da511c2359ab1ffd844ee6c104f976488,2010,2,3041982,Ammar Adl
3052178da511c2359ab1ffd844ee6c104f976488,2010,2,2444755,Amr Badr
3052178da511c2359ab1ffd844ee6c104f976488,2010,2,8355912,Ibrahim Farag
319613105a882cc6380dc71d4052cf745c9794cc,2012,6,3162649,Shin-ichi Kuribayashi
331c1169b42e5538260fd1c8ee1b5fdee550d296,2004,8,2482195,Aïcha El Golli
331c1169b42e5538260fd1c8ee1b5fdee550d296,2004,8,2816028,Brieuc Conan-Guez
331c1169b42e5538260fd1c8ee1b5fdee550d296,2004,8,1745934,Fabrice Rossi
3531f71d3deb75f80116f7b4f6967a93d6ac38b0,2016,2,2676062,Khalid Ashraf
3531f71d3deb75f80116f7b4f6967a93d6ac38b0,2016,2,3130257,Bichen Wu
3531f71d3deb75f80116f7b4f6967a93d6ac38b0,2016,2,3346186,Forrest N. Iandola
3531f71d3deb75f80116f7b4f6967a93d6ac38b0,2016,2,2318023,Matthew W. Moskewicz
3531f71d3deb75f80116f7b4f6967a93d6ac38b0,2016,2,1732330,Kurt Keutzer
