id,year,inCitations
c08d6920189d7750b1b139970082e55785c73f41,2015.0,[]
c16b6c0681984abc2fe81dcc06a0dbacfad40ebc,2015.0,"['744eb4cbd3f4cd26030fa2a1dda467e23157dd4c', '94c31b1f122b13c257d7e421f26ab547afd03d99']"
c1874e10c60ec65b386100de98d13286cce61c23,2012.0,"['2ac18b328f8acda931a730423a30ce94f7eb9249', 'bdfa4e68dd26b46c0f89c18f270515255f9e009b', '33ccdd0d24b475dfb9a3f4729ffa8fc6beec11c3', 'dc69b14f1dfaa0d4d4949268bfb8a2e20135036e', '3c06204a838b019d3d62f503a8de86202c987f5e']"
c270f126556e23148c513a481ac09ca4eb5400f0,2013.0,[]
c367cce1fc10ba9eda31046c533bdf7f4c4c3e73,2016.0,[]
c7fe851e1acc8a974697fb74d913736a3a849003,2016.0,[]
c82498632110c994e828aa7f6c6a822b6d4a630f,2010.0,[]
cd3005753012409361aba17f3f766e33e3a7320d,2009.0,[]
d01f81c1f407a873c5052b3589c0f3c13b3437de,2016.0,[]
d03aaed68a6a7e6b147b011d8d606202b16b12e1,2015.0,"['ac284c7811e99ba52f389cff42a3581a6ce4b3af', 'd451680f23bfe1a17b44084dbddf8a5ac4d279f5']"
d1e2929b22f3af30ea9621b213d80227f7da0760,2015.0,[]
d32c475d474b86f0a3b80b6c47aa30cdf1365187,2016.0,[]
d42923c818a7822a809aa33aa036ce43c5e7c560,2012.0,"['e7efc20d498c6fc314494f8ea0b60ac7966a864c', '34093abe9e32f68f25c7a28b17550318aab46a64']"
d43fc1521ff59b97c4826d698b4ac99af55d72e3,2016.0,[]
d4d2ea8c4e2eea50f2d8af2139dc8dc58e709a00,2011.0,[]
d4df0ecf01c5cf70dd7d15a4fde68d5b154e9cfc,2016.0,[]
d4e90fb38433d2e197a91dbdb515360d8efbad98,2014.0,['7ad5af46fb23944d4cff908e3eb53cab4f528511']
d82eda36917b99832850efb0fe39000a70002c16,2011.0,"['59e83e5a9a82816439f70c4f16c5f7804c1bc73d', 'd840d8a3c7fa98c2ff7e7ef01e92711c28e77b76']"
da9d1195a3ac065d36b4f6cf57d6e82ee20364c3,2016.0,[]
dad7630b79e60f49424a63feea4e671e6d2fbb9a,2016.0,"['0d0101e65e52ae0cec38bcd13c6a9d631979c577', '09879f7956dddc2a9328f5c1472feeb8402bcbcf', '1e6123e778caa1e7d77292ffc40920b78d769ce7', 'abe0a8b607d6ad29fc934ce6b3c10a348dfd72e6', '5782a1b6fd73276f9f2882709ff7e3ee0764398f', 'd45b02627ddf5b208c9e61ad9134863912db53df', '501d99e392783e4acafb220136d32ea68a921282', 'b6676e8dc56d980914c35fa15fe2abaddbfb2ae2']"
db3e7e87e4de040635da482172d8bac45e08c66b,2016.0,[]
db4276c3a09c2bd160a672ea7500b5adc34651d0,2009.0,[]
db70ffbb3b170d397c9244e35f1c679cfa0c0b73,2010.0,"['60cffbdecfc9e6d41ae498b69c93d0c0878fca8b', '3bda69d1cc601646d75a53e2800cc8998a2ff4ca', 'c170d4280b67a9fcf70bd82cf6f2442317d6f90d', 'ec6dbf9fa688ea00b14341fcf3170c62b8657922', 'c24897f25390e3642e91a695753d2167b19d305b']"
dca077e1c5b268c1d70114f814ead25bb64367d9,2015.0,[]
ddced763b8de8919bd8c2d0969d024cf5b686ca1,2014.0,"['bf9cab7d08663d683f079307b7a604f8b732dc7b', '4426f024e4341cf91f4bc69a3a02ae89337cfd7a']"
ddf869f1e0f8e20fbfaba8121f9f247fe2299cae,2009.0,"['d2ef25df930e25b2c209c2c81c0f575a828ccd5a', 'c9612ee32f8fcf10458cf8ed79bc4e3bf96278a4', 'ddd623697ad46c84c683a0bfd26ec1a978329fc7', '5b31853540c486d74946910246b43b362b808f56', '4b82ab6b5ce40bd42f62efeefd1ba8250524c691', '96f36092ea4589900b67dbff5139ede2d05b54a0']"
de2456cd562a62fc19ce07adab3346c8606c018f,2016.0,[]
e068628dc8090ebb86500a7cf2314441bddf37f3,2014.0,"['37cc9fe5ecfbacb3fe1b67b25fbd51c65e6acc69', 'ab6bf3288abcba7db9e243f22da2de061a4dda0a', '50028b8b8c0cb1c86dd7dbc5ff44bd4bd40058bf']"
e096b11b3988441c0995c13742ad188a80f2b461,2016.0,[]
e1005b899fbbfb17f24c69c267ecf7988992473b,2014.0,[]
e2652c71027431e069e05a7be8e292041dba57f5,2011.0,"['dd0582b0bfb5747cbf85296b1f0ff01ad5caf516', '1bd737c66a0a6ec1ba7920e19378b788e6dcfb6f', '9854914c64e5cf5cafe3bd76957f9c03c9b4b29d', 'b089c900ebf7f95bbb80b0106678b336748abc71']"
e28065c480f7c0855e82d51bc19e2844b2921d7f,2010.0,"['c0c60078729777446482c974c2411238bdb16c5f', '3f39de95019eb81b0c9692af203c8a5c4ad177f5', '3e7b96c75118132bae3f4728c4901f766ebe81ec', '46fc3c2b134c798ee9b7664133577c8818fb9e16']"
e5dcda41dfe0bd8cb9f008cb8985920841d072d7,2004.0,"['6495088a8de438743f7d192f809072b93aba3dbf', '7a9759caaa6e519c3060be54822e0dcf54785412', '986c5dafafa3951867c5a682fe422f3a3831925d']"
e8af75f5df4728157f70d2fa6f10bf9102e4d089,2011.0,"['a750e04af5c6f9230db41b2c05be2fe3a40ab0b1', '4fc2c45738c7655ca6f71e71a2585ba0d07b34bf', '7514ad7e0b743160e809d52188a9512a06380177', '03b15e0ffa62d2626b8051e738ef7399447122d9', 'f0a89fdafc80f3aef8cd8e7335253357d010f2c5', 'cfe701c64e4ff1d7e5b58a194b02d595b65ce872', '2b9b05c634efda481b8ca01d3d17c3dc90eb3fcc', '3f2bfce4398e77495c8e09ef5c0631a216197739', 'b20c440dd6764bd7b6d998b450aee8a8abd4b012', '8eb5656a07a55b2cb434a585a544dca809ace2f9', '24d8805e4e450231f7b09938b9b53f17f5d2fbcc', '7b92370c2bed57a5a9a7fecfd90362e79847e7b2', '3ef950baa922a5e87877ecf9aae692320d69f1f2', '44b309725a7b4f7be4b49570d6e7fae31f49278f', '0e8152f293511668148d478f529a294506eb432c', '0a248f46e08497f632cb80e0c362ed45e7f317c6']"
e92622a3db48a8d637ea04b7d4be067a6f9de0b5,2016.0,[]
e9674123ef9df7cbbbde7d81e71719666491bd3a,2003.0,[]
eaf9e917d10c7defa28518499a205b1933c34269,2016.0,[]
eba350c03c574b1d235354cc9fc3613174ac90f1,2009.0,['d249c5fdc9ffa7978bb1817a2efbb9d0357b6082']
ee6f6f52e4d7b61e0539719215eba9e4d09d983f,2014.0,"['b33bb886c39afffb84c277c37cd9766b938938ee', '7a3c2fd8df117540b3d40ecadef818386fd4e286']"
ef2461e3fbd69c7f75fdb6b66c2f8b1d80a7966d,2009.0,"['e6a9a37caa4be51a63f55896262721df0aae8b5d', '595e591606f01ee11ba8ad9ffe6dbf3266ab4d88']"
f077ddae3de908b6c7d8059995d1aaaf97af45e8,1995.0,['498da4119cbf1441ad9b2b4234bb5174b3233b78']
f1626600d1f4f8ad57505ceeb686b733d5690611,2012.0,"['2307586f42340cd46e47fe97c902fe6138bc24dd', '54a53d0fc54f9e08540e1309f5ee120d7d6e7f85', 'b460e56fc1aae2efb2ae2cb2daad6848828a6f5b', 'b4e07064090e685497b97cd50e36f09d673aa748', '737efb756be7280d50dce49c52e6416f91bb93a6', 'f9b4421445efba1786a9a621689682aa05e2c701', '60302f11592b4d50165d161475d7fc292723703c']"
f213e6bbf8b003cf586c360091c421b1c0229c1b,2016.0,[]
f298036242ff824978ce372f77e9742c736c7d34,2007.0,"['8f9cdb4fc648f153a3ec844008437d23b5030907', '60f630ad4ad262d5f1c10d6ddd4551ae4dce2259', 'c3328743e50ef3ab2839242fa4d5525caa72a125', 'a057271c3c3a57aec8953e07fdf5437867af03be']"
f29d16ad76f0dbeaa7817187e095b4a984f662a9,2011.0,"['a69008c431a0361a2aedda8b04f2212b42be5e19', '0ab07b25e596524eb5b6205ae7ce410c53cfc838']"
f2e90ba7c611db5bf538fd41b5c8fbfd94f5274f,2014.0,"['e7a57ed9f49a5505080d8baf05d17841c797005c', '07a46c5e88860948297024e79484fb8160441b84', '1750f0f51db7437bf424be857866cdc260ff81b6', '9677e9bb660b2ace4c09f08a23cb3534dcf72c1b', '6ba6fd912957dd6e3aa3f39e6dae70c1eb650c68', '506b2abe070199eb32b16ddff8bb7219f5771597', '869df916628fd0133fc31102be61813bca6d7c2f', '289ed6c939f5112e8b55e0116a5d8fcf7c0dd66c', '1f1f539f4367ab7569dd2edef3d81ab5772b6114']"
f3eef0eacbb9f86fa38df74e002b47b11d971e0b,2016.0,['dd2e74c6d86a3bd11e05ad196fd4c5be3a08b86d']
f7ed9be8656129b570395ba055cb97490eb0d89f,2016.0,[]
f8482efd0ce52c85201c41cf99f8076dc1403310,2011.0,[]
faf634f0ee0022fdcfa63c4e8163ca48d5c7234a,2016.0,['2314b2fd006002f1be45a597daeafc9fbbf1c8f7']
fc6af2951aa2c9aa0de7d72e11ed1fd457ede660,2012.0,"['fa1b2dca3f33a76d014d66b398b12c2ef08c12c0', 'd271c66b63251b461b167bf61ebea1e8ddc52e93']"
0027bf22df586f16a8dc715cb460584da9f8b32c,2010.0,"['24e5cf09dd92c2a5e4c3330a233418bcd2b4cc3b', '3fcd47e11c7aaf454d46d5313a3d4d881500a92b', 'aa148887321a52875d34f073fdecf96ee66e7e07', '9762034f0f2ed1a25ef6bc644dbaa50f89ff648d']"
0034ee3b65666d3e6f6bcce3bef32ac0b5df4e44,2011.0,['32e3701af49282b392a661103a6c9b558ba6ea18']
008daa67414e1c3b4a1b459447f365e8cee71bcd,2008.0,"['3ddb9a5c69048b36cf6f811453378b8fb5664f11', '94e5377d9895d4e5068bf72cfb9fd6a0be8c3c35', '121193758fe4e0784e6878307331a2c10e62d24b', '85d86ad6f3f50548c81ab077f4cbc95a722f69a4', '03d0bfca99a8537ec973fd2c019ff242aabcfc24', '1e8455ac57e86a387efe97a2f19f55c84037315f', '3948ec99c6ad3dcf02b1b4a544bd55e73297adc9', '03f65e81f4a3bac426a758da97fb45b6e93cff18', '91ea2e484a838c6f2ea26818ded27e4b09a19dbc', '4c83627519f287c9c34d229fbc3bb47e83af3bb2', '703bad515edca1ba415d51faab70e33499d5d121', '637f4f5168971ffa6de3e731dd580db9f3c4337b', '0d160d629495d43753352eabc629de4cc07d1bac', '6b11976a43f32c2e5946787cbb9743e529c84b6e', '380d41254f64f3a42387743013e7441788757d17', '163601fbb7a6998200047957d166d417f95b20f1', '0fb2488e49b3edcbd13f0475c44bdd5310ea2ea2', '037ea8aa6131e318d4c9732a8f6f3c251f3301c6', '5fc04d5102e44b847f766ff7e56b100ffd5bb3e3', 'e12d12d3d85da03942507e06dde5c8f18c362e03', 'b850d39cc6cb24d8a75a51844fad20ed3d04b883', '139224c82589cce574187965945281739275413d', '6e2d5aa3c00e84482732eb08bbb92f63213daf9b', '30de5c17a15083a34be9a6e96446b6567b0bf4cc', '0fc9ffebf2511968f006e45b29e39766af8143f2', '04843e38200f7a7e735c935f32ebc58e2af0c7b9', 'a3a200bbb6b8147b25366f0e23c16fc594f7d1d9', '1158f9412a2c91d62c462c22ee17e6169a0d4d66', '56f51071f9277453742106cbaca70325b9c02622', '6298390c2eb0d3e6de5cf4596de6088b8e3ee66f']"
01163a389b7f2182d16f14fc5d1587ea8aae564e,1993.0,"['5258a771af8252a1a2145c9c2a9ee21bd85f2165', '8b31e789384654a81b54214f3d339fccf1b1d2ff', 'f267a3d5e43b5c3e2f129b0051beaf2eefe7a6d6', '692e3d73f71206e113bc1c272c064da1689a45a9', '44122bad247791f0e15f67272c7962745bd1b167', '563890ace373a0aa65d61944c2fb6f3cc98745de', '75a026ddfdd9c219d69fe8af816f085ea1b3877d', 'c7067a57d9e968e06939dcd69d003f29c3f1089b', '0d7625fccc1e66a1abe83bcc547ba097cc20ba4b', '5a7021549918cc8773d3c1b46d7cdd4e62527315', '7175ae16541237444130384d86ba560534944389', '0e200be6d728dd63bfc8e004bbeb13637761d68d', '6f974e4a2f5f05d5952a383837126259d65b32ad', '7efecfe2993126456a4dc4dc4c69ef47ae58be8b', '4ccc553d7774748be878002381877d70932b2717', '07c6ece2db96a2f606809615edb38c34e95dd32d', '6fbafec65f249289d411156da7918e6c46582d0d', '5a2fdadcec3790e49751d5f646dce83d277ccdeb', '7295d441e9c565b229fc5bee039d5f602128ced2', '23cba305eea51298d1bf93ebbcb14f1dfa0b52c2', '9be5ea7cd7fa6f7c361ab993589490c03627574a', 'c17c36ee17b8d04b21d9ce535f44669b4509b685', '866b9447b17fc1e00c733b24653a21ffec7debe8', 'ccd64c17c811d0d60672ac1a4a4bbb222debfa5d', '4f09eb48882d94215e15f878e236492722fdac8b', 'fc6a0c9136c5912eb708db2cd22ca870c960370f', 'e720787448d298c7246aba43331b43104e3eedbd', '177bdeefd0658e170a9a9e06a279ca57c4b90b6e', '39beb9934708a6cf0cad5ba373aa5ae4865fe283', '05e5a4c51b6df1ffa8d9b76f88ad0d2c92f4627a']"
011aef4316a17f2d9333a227f9590c4cae2e9f87,2009.0,['3d2f8fa6904030f11f7ced45244d8f1d9d8c3d69']
019e19b3941f8fcb1f0363cc8106fd64a1ee3766,2013.0,[]
02739c3b404bf33fac7e15a27244ea5ae0572b3f,2014.0,"['790db62e0f4ac1e0141d1cb207655a7f6f1460a7', '15178cb51c68f3e55673679ce238d6df5e052005', '40cd0aff815c211975c1fb40924b1cb8a8e8c4d0', 'd5dde3a401cc15defd867e2b00bb06339dfa9895', '77e10f17c7eeebe37f7ca046dfb616c8ac994995', '47ddc660a4a6f21f9d0c0f588daae0f5a4fff074', '95823e6c551d074a96533a951d21720fd1a25eb0', '4c7110c27d9dbec5f3a4eb514867b7098bdc50be', 'be070fe5f58f1a232da2933eb69cde8a7e2e986e', '65b05437f1c1d55e299dd7bf2ad744737f0f020a', '65f5c3c8461e16b4d55185c34f093d74de4447df', '0a9bb059ed18ba945d4a81db32a8616c74e8f841', '359fef156197d287eaef2ea9c81e81bf653848c7', '5402b710e2290fdb018c65ed0bf3d34da1c37305', '39ad1b3271293b896d04644aa89c172bb8f6641d', '2fa06d7403de56579ea01d86c2a4149e4be37b1b', '6a265b2641f3a6a920aeee3db7470427d669044e', '7612c5559b2081d3dd584d76d16998cd08639166', '69e2d1f5374918111432fae23212c2759b1357c2', 'a5b0b3b166f13c4e40d06a52425ef961ccf782a0']"
02808712c171466c2b00f482deed405127088e8c,2014.0,['28b2e7a5b22a52bcffe2c90368c2feaec038e7bd']
04eef873c5b5faf7753963b72aca2868e59b30fb,2015.0,[]
05d6b6c41f1f0976d924331f154d4ecbf7582d59,2001.0,"['77296ff9d15abe6f1c330704f64b3ea1830bf986', '1515fcd21f88cdd30f07d8d1dd02853d04008b79', 'a8cd470f549f6468acc0cce525511ccb9e00f4ac', '1ab79c32758b7a6f5104eb195234ed689a5b9e33', '1db07c921697b233885b846cceed1fdc6a9b982c', 'c1e911b64bcd5bbf6da5b6740e78a7c8c7ff82c0']"
062772e10f0b75f1e2cfbeb1727554894def92c9,2015.0,[]
079d79dca73c6520ec53e6bc22d20a55fcaccf0a,2014.0,[]
07c0027064f4580c56f103288d1fce7af7fc669b,1996.0,[]
0813c2a978640851f8a4c15b9957ba48d8911f66,2002.0,[]
085ead93293afb080b527688966687934f13f147,2000.0,"['00fbee84a5f0935b5a33543909f70fd657e19b09', '5ca269727b7ebb5d5f34425bd00b3495f374e845']"
085faa683c094d324c549a04c8d59a572d578345,2000.0,[]
095981153d04fc4fd6647852f8b832242f768014,2013.0,[]
0a8c15a39de376e6d7162fbb059fb136512ce441,2010.0,"['fc1f5b25df85b6b444372ff73cd5aa584d77dc3b', 'be54276616c55e044f71ed7e6a8e6c7fff2c3707', '898e9c2c3e65f63693d00721567eccf76b52477e', '36248cdbf47ed9ea6990cf60f50d223b9890aa20', '019998fb742e6d0f45fe680cc9edcd4fb03c73d8', '30a6567d601a6d7d5567284cdb983217343c3a90']"
0a93aedd352a57118d7589e3c3b719c3abb024e4,2007.0,"['06432a29d7276982a75a870090ddd94713147435', '04f9d7cce1de5ecc6801f5fc15689081d02d352e', '80298ef048956f342b4c9638da3793738b8a8435', '688afabcb89245c6b7894a8f5011588a686a7cfd', 'b6f4a0a800be71c2a86f71d6c4981811a3730c0e', '5910cbcc62cda4b5dc781076eaa783e8d5a14e05']"
0b656d97e99bd1ffea3acefc40c9dce3f11fd617,2015.0,[]
0b78c8e5f114f63b81784e9081f8699c44835242,2013.0,['4f2af8115c0ad93d4e7ddac871449ec9a4464c48']
0b7c3c4024181f7d41907847ba4688a8cb16ab3b,2016.0,[]
0bf2bc98f849f94016ccdc645eab5a33db2b19cf,2016.0,[]
0c0edf3a88b5695f3d9d355a7b1129d44a485758,2009.0,['9c39d67ebeddef740f6888d8a03a59d93ab69ee7']
0c5495028af48fa6f967bd3a65e744e8ff08b8b6,2015.0,[]
0cc884a429a40e303ddab0a83d8016d6b9e2d310,2010.0,[]
0e019d515fbb999438242d1f3077edc53605679b,2016.0,[]
0e3a7e7597c3a5b15a32a80247908dd0b946af10,2015.0,[]
0ecafaf9e62e4f25412ccdf22a65245b315072ed,2014.0,[]
0f71ac7243f453fc97544301f5da272b96f1fb07,2012.0,['c76f2a178a05b481a37537ad31ef471254898893']
0fc469a81b1475702d0b397fe1258348ac36a913,2016.0,[]
109827193e1700cf6daa24d8d1a68e1b7840817b,2013.0,"['09c106deb68cba435590e18f2b046ab18a498efe', '81c017b6a8898e572da6adb427c8d96cb18dc32c']"
10a89f96381514ac220a90dc519fc23a9bd1a12c,2014.0,"['081788447048f8d96aed80d19e54e5bda4758541', '0be11c1d2b9a0248e986135988006a7484b41fb5', '892ce8a350dcd06718b30532a72f558b5d5534ce', 'd48a0248098dcd96dbb06acadee066976f4dcd2c', '233aff21fd643aa2e1a64971eb237ed91d66debe', '34be37b2085c124659f12aa98f0caf75f044aaa4', '804f6897a7944d9aee3254ee52aa0bb8130578b7', '30879137a309b87ce84cbcff4de2fbb5dfdab402', 'd1335722031ab9aa8833d0627b1412f4cbcfca83']"
10b03d60fbf01d074110df69795d743618529534,2016.0,[]
10cc5ab727dc067f95a71e00ac48e5494c60a0a1,2016.0,[]
1142d511350218df211c51ed2c9bd66d06cf4894,2008.0,"['d8e6b1cf373315c06dd81490b93d2186006c9ceb', '4c5fa29c6828deeafe90aa53c3d8eccdf9881caa', 'a37c1df39575fd59d8b3b4697da2de486c71ab3e', '1a51e04a928c7ef87d0dfaa0d8ecc0c3de228240', 'd7f581eb8dd1c0bdd40b92ccfca57d570440be0c', '6ec03146890cd98856198e99556af2ea3f19bb2e', '40a6d9548b1ffa0c7e6f7cacb12615ac7380b096']"
1184971720362625892e4ea1c88126274268d2b0,2007.0,[]
11adb29336d3e60dfe70ab247d4eeced5ae48d8e,2015.0,"['ac79b37ba3c678af6d6aec061b6c5cf844070905', '9140b882a3fe072ea8975af55af00e344d8a8253', '5e4c60580fac62e5739c951221c61fd7435e97af']"
11ee089aa776e9ff54323b3395c06a4efd88c7fd,2016.0,[]
134fc3445ecb8e13d7ba2aff84d91471af1a46fb,2013.0,[]
13be59f5905cb1efd18e898e88faecb37c4366da,2016.0,[]
13f0256377df0525d90ba1c490c5788ce24efab8,2015.0,[]
14133d29faccebfff1b1c3762f8648b8e88d9cc2,2015.0,"['0d8ff96b165d311d0476784a6aa5c3923d930358', '09270f391d7bc8dbd790fc04ef307152774acde9', '84c01c9760cd294718bd7c4b4c93596db1e5e068']"
143e7f8e33f52bea92e8494aba0172fcf0516c9f,2016.0,[]
145147baacf0f29f0cee9f5954ab21ea93173bc9,2010.0,"['130544ed4c353332749a29bb341af5a3b83351f5', 'cfd11fe5d70c787a8f71c0f8fdb4576aea902525', 'aca864792bb96b0258f638fc216741b5a6a8ca9e', '17858188fe5298607b069c4ddd37d7c811e65d31']"
15ca74e2fe07c64a2aaa9338289ca8b2bfa1de4e,2015.0,[]
167514aec399025be7994988218861d0b947b14c,2012.0,"['37f0da70da1d62d875715f16951588a4ed3ca91f', '237c6d15e026fce8e7317a92ddd505a4872676c6', '54762b74725b6777273da116ad5589ab2e87f90a']"
16abd667f10df5c21094915c05a0efb1a4e7e6f7,2003.0,[]
17ded725602b4329b1c494bfa41527482bf83a6f,2015.0,['0e80c8c5ae760db31016e099a8af38abdf492602']
183b80cc3195740919cfa53ebb96c8fcfd8ff688,2014.0,[]
1993909710e8afa582251fd73e82620f20833731,2016.0,['f6162be7dff63fd2659b693f0f739bf494926e75']
19cabb9df2c4443fe08273d6c70bd75b34516030,2012.0,"['e7b5f0f69c13b13685e52f8f426c11cdb69711f1', '5e38b0ac0367f397c508029867388534bee0f166']"
1a1cae72b29e74e4ea311208441279b0ce5c5fc4,2014.0,"['02d90ab465536454e1cb7f325da8bf23569391d0', 'd58274c84978bbd400955670b5e2c467b7e57cad', '78f44c95534f84afdc987058777d60592d6efaa6', '76f95289b6940e91128b4907a31dbbc52c0f953e', '74486b727eebc2f7d4b7b257c3852a5658703509', '9e0c889232ff06ac32242759823c810d6fef94e6', 'f5f0934edb3135237eb6e76900063814faeb31a4']"
1a557edb9ddd8c9f632870280a297037b5743d09,2016.0,[]
1b0fa6878c0bfc2e93673f1efec7786efd429ac8,2011.0,['34e0c5716ead52cf4f2be12812dc9f911f3a33b6']
1bb1417a6f90344d8ee7eb7a66801a43d3b341cb,2012.0,"['6f73b678034287301e221a287999c9c9932d82b2', '81bfe562e42f2eab3ae117c46c2e07b3d142dade', '29665dda62c2f50fda84a750a2ffa474fc62b0b2']"
1cdd7f7d4db4f0b88314be978d4c229d99bf64e4,2008.0,[]
1e779ed97526411675e76b6da5b8b9ac43b6984f,2016.0,"['e39078a3dcbcba8fd8b9bd0fc7a6a469a77a6d6c', '3972fc21eede946bb31914dafc5e1db6ae31f13c']"
1eb48e2a14793012f94c33087c5216029b107616,2013.0,[]
1ec333d84b96300a7f91a91f70b1e595c8101888,2011.0,"['011d7f23fbd93d6e019f2d6383f4e13d60b76a3f', 'af15a1c618ab650ee112e300596e8bd2ae5a0ff8']"
1ece8c6eaa9dad15aa27019dce8c68d689b8700f,2014.0,[]
1f87f25f57e531e5d7bf7017d8b8553ba18b2419,2013.0,[]
1fdb4aca3ed772ad80e574394fed4f0a4987f8d1,2016.0,[]
2144e74d2b3e8bf6cc09bf78b096623ecc32e34a,2015.0,[]
214d88f7c9e78f234ab3eeb1c04aab4f29831488,2013.0,[]
2153fb8ba5b10961da93ba5ece69114862e0fe56,2015.0,"['cf0930b6dddb437185c7d0c956cd64666b5f1d34', '179c3c93ad076ff3c85b9ad3c5c040f30cad3da9', 'afdf9a3464c3b015f040982750f6b41c048706f5', '76d1b969679db8b2392a08cf699e4ed4d868e7e9', '3cdb1364c3e66443e1c2182474d44b2fb01cd584', '6f4a671537c9e60f042808451ff0fc06032d1221', 'b705ca751a947e3b761e2305b41891051525d9df', '9360ce51ec055c05fd0384343792c58363383952', '5f94e354faeba1d330088b926d1f7886067bc93f', '483351de2bdf58e21bf8a68a5d75e79a025956d6', 'be69b703f91ab5ff962cd2b7e120eac8e1d3ca3b', '7f167d10e6fb57f4aa95fb7099a76ba9b5671025', '0bf868daa3bfee69009dff8db30d7379c3a4d75b']"
2293e70db46a4ef463770842659db0300dc233e5,2013.0,"['5ecd86e40c54b957486e4e6ce3b3fa0666cc85e0', '719bb7bd822f1131593d11e0f4b71281bf6302c3', '555d94f77c1f2f5a6a8be92240d689a3baf6c655', '467fab6a8bfea73fa91b7db04b696a0530df674d']"
2392de89ee23a482c50f7e30cd0d8f8eb8b0cbb9,2014.0,[]
23f972e4a3e634f59519b84950e159e4273d5608,2009.0,['964fd1b2d549dc2cdfb9d29a2231de91d882257e']
24fed1fbd9d4aa958fc48bfabd22a388ad68655c,2016.0,[]
25df29afe3da70f9ca2c25e0aa9b6d6e15ac0457,2016.0,[]
269aeea793b4f3bc6a46c9e99603c92d4d30db92,2015.0,[]
27defbbdfee6598a354cb66f42d35bab899c6c94,2009.0,['017f2704d01390e43734171541602b24326a5a4a']
28557b2de8f26654c96cf2ae812dc4ce9eab04f0,2016.0,[]
28aaf43301c0120d0d90e281a686e6e2d185ae1c,2014.0,[]
28ba934a1b803baa678f6e71b2f5e5b03479ef29,2016.0,[]
2a59fafee6863eb2d4a6e54c5364fd5269c033bb,2016.0,[]
2b54ba9be2bc117ac972c14bbed943b41a351a67,2003.0,"['a6f60474b91dd03933443a36c71f65744e6c7a26', '7c5c05219313adfc64083097917a974054db6b84']"
2c97115be3d650276b48e3c738eb415c5db3ad4b,2001.0,"['1a03dc0bd77cc3f61d8fbb79235cf5a9a1a6f122', '66bd7082579f3c2a0e3f48aab8204e1f6556a1f2', '3e11bbe6e3b9fa17f5963cc7e92b312ef9425770', '41828fc3dab24784f95e6976e8aaa73f68e1840e', '01b3f60e839ad0b6001a22a68afb7bcfc157cd02', 'c5dc7f2599729e3a712ee88e887af51dca5d59cf', '59b331bcd9f8ea4627e81b4492a025ed967681f1', '1a9c68f68217be7e5608780596fa5744a404a2ca', '510bafd45118dc7b4169fefccd7d1c196d00f3b0', '9a5345a89d9449b1a191d17de9abb810dad9a6ab', 'b92fb7613ed028d8474c4d242d9e85acb3d34a0c', '37e061be1e8933e3045122d054f1af90328a781a']"
2d4837890034cb5413479f98b5297a3dcb43815d,2015.0,[]
2e16972e4754257f2e899e8f5efa4a8bcec6f343,2015.0,"['f47a95966a3ee44c2c45970c07b586608cedb563', '348945f4a9d1c8f7c97ade2a572abe14f69266b7', '00b4aa06a10ce7c21ff44d00a02c282f0e3346b6', 'bd33e38810c1e960c2eec232f54579471e62ca8d', 'c63b6f15ad9cc2bbf7acbdca1096cfd3502e82e1', '2bc97df66d757b83abe6eeadeed5a087c303c885', '08989ec798340aa7cea17e72a8d096479afd62c3']"
2e6f13b6af6433bc8e104dbb9d7422e3cf2e8350,2015.0,[]
2f4c6e6189f60c200e9e50a57eb275f302060f3b,2006.0,"['a279880a58fac86057c5373af7fbe5e81a7b99b6', '3e0142cc44ab6324f23f11baff704e3f86e242a0', '056aabdb6dd6baf4b5e40979099219115ce12177', '8bc4805b002cff141fc053d8d454cadffcc2c3ea', 'e11d2f8a23ca2422caa56dcc1e50a3e4fd92bdc6', 'e632bca7e0717f03a5615952cc64295f84b7d446', '6c521741092a17b0caafa83a712557398dc6ed45', 'c4b50088c4154f0edb782004f8bdbafe24a68f3a', 'd4a2e4dd4409de4601b43fb47c7aa5143535cf8a', 'c999b91a2171e09a572dbeae9d517488a8db9cb8', '46c7beb88db74a6f783f90d2c4fbd554dd3226d1', '28ad1ff205dfb35f5ab8f8b42186062a58411508', '4c6496220682f35ee9628d2cfa67bfd184047306', 'fbb5fe1ccc8b5f84711bcbf860e0c6dc145956f6']"
2fac2d00b3f039baa124a5e442eb19c52535510a,2007.0,"['7921e67876cf273874ca2eadab7ac6499b573922', '71861111573ab43e956df97441c3c2f7c2cc5905', 'ba77da7fb923ffc7c5218f04d707a043a606d172', '0e23b92d4f059f92d2a6f2471a4d7af6a7907bf7']"
